Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Cheese addiction breaks Kim Jong-un's ankles,99,unrelated,unrelated,discuss,0.0399718247354,0.00524611584842,0.510771095753,0.444010972977
"Boko Haram agrees to ceasefire, release of school girls",2272,disagree,disagree,discuss,0.00318582891487,0.010912053287,0.985898017883,4.13688212575e-06
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2042,unrelated,unrelated,unrelated,1.68691638436e-08,2.26156693373e-08,8.89439434104e-07,0.999999046326
Tropical spider burrows under man's skin through scar,730,unrelated,unrelated,unrelated,2.94837207093e-07,4.36285858996e-07,1.31606907416e-06,0.999997973442
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1349,unrelated,unrelated,unrelated,1.03785986028e-07,7.14992225426e-08,4.02893738283e-06,0.999995827675
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1097,unrelated,unrelated,unrelated,4.62562717018e-08,3.71664725662e-08,5.13169808869e-08,0.999999880791
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1299,unrelated,unrelated,unrelated,5.78038150678e-09,1.47442609233e-08,3.22785155049e-07,0.999999642372
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,320,unrelated,unrelated,unrelated,6.22766094693e-07,2.44808564531e-08,3.53772293238e-07,0.999999046326
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2009,unrelated,unrelated,unrelated,3.22584625678e-08,5.53014212201e-09,2.19925527745e-06,0.999997735023
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,221,unrelated,unrelated,unrelated,4.66238638808e-08,3.9108609684e-08,1.203144393e-07,0.999999761581
Man discovers spider living under his skin during Bali vacation,1819,agree,agree,agree,0.994231760502,0.000718649243936,0.00504569057375,3.88216767533e-06
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",537,discuss,discuss,discuss,1.24530542962e-05,2.60361412074e-06,0.99998486042,6.90178296736e-08
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1400,unrelated,unrelated,unrelated,1.21928906083e-07,4.1629926173e-09,8.60576960804e-08,0.999999761581
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,289,unrelated,unrelated,unrelated,1.73612875187e-07,8.31001443657e-07,2.59336374597e-08,0.999998927116
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1981,unrelated,unrelated,unrelated,2.39482833564e-08,2.49961007448e-09,5.98043152422e-06,0.999994039536
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,874,unrelated,unrelated,unrelated,2.86276358175e-09,8.41013481079e-09,1.33313704964e-07,0.999999880791
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,986,unrelated,unrelated,unrelated,1.12799384056e-07,3.23481543774e-08,4.56485440736e-06,0.999995231628
God is a woman- Priest who died for 48 minutes claims,614,unrelated,unrelated,unrelated,2.08989856532e-08,7.25004838387e-08,2.70185882556e-08,0.999999880791
Amazon is opening its first physical store,1840,unrelated,unrelated,unrelated,2.40276616381e-08,1.68489169283e-08,2.90714893936e-07,0.999999642372
WHO says reports of suspected Ebola cases in Iraq are untrue,1807,discuss,discuss,discuss,0.00689675752074,9.18778187042e-06,0.993078649044,1.53872551891e-05
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,221,unrelated,unrelated,unrelated,8.87185080956e-08,4.74023220676e-09,5.47040087895e-07,0.999999403954
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,320,unrelated,unrelated,unrelated,1.27896669255e-07,1.02095391696e-07,3.12063662022e-06,0.99999666214
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1223,unrelated,unrelated,unrelated,1.2134992744e-07,5.09979081187e-08,1.11663226221e-07,0.999999761581
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,214,unrelated,unrelated,unrelated,2.44768116886e-08,2.64599764321e-09,2.38402364516e-07,0.999999761581
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",75,unrelated,unrelated,unrelated,2.84981336307e-08,1.85530382169e-08,7.35373362204e-07,0.999999165535
NET Extra: Back-from-the-dead Catholic priest claims God is a female,169,unrelated,unrelated,unrelated,3.406527469e-07,4.9690694226e-08,1.44289472814e-07,0.999999523163
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1807,unrelated,unrelated,unrelated,3.00519609198e-08,2.42364239789e-09,5.59173315651e-07,0.999999403954
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1223,unrelated,unrelated,unrelated,7.37685326158e-08,3.58126364119e-08,7.13912299943e-07,0.999999165535
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,742,discuss,discuss,discuss,4.97283508594e-07,2.02842514341e-07,0.999999284744,1.8887851283e-08
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2272,agree,agree,discuss,0.0134511021897,0.000186717545148,0.986358225346,3.97910798711e-06
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,2024,agree,agree,agree,0.935096621513,0.0015239235945,0.0633738040924,5.5776940826e-06
"No, Banksy hasn’t been arrested",2302,unrelated,unrelated,unrelated,6.31960801911e-06,2.84227127167e-07,1.06293036879e-05,0.999982714653
Watch: US marine survives Taliban sniper headshot in Afghanistan,1934,unrelated,unrelated,unrelated,2.98810135746e-07,9.52323819803e-09,5.42817531368e-07,0.999999165535
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2504,agree,agree,agree,0.718008220196,0.000132029541419,0.281851261854,8.47746650834e-06
"HBO streaming service could launch in April for $15 per month, work on Apple TV",2434,unrelated,unrelated,unrelated,2.7158064686e-09,9.83247794295e-09,4.79905622797e-07,0.999999523163
White House fence-jumper made it far deeper into building than previously known,1916,unrelated,unrelated,unrelated,2.11190567256e-08,1.05132604844e-08,6.9156833149e-08,0.999999880791
"No, a spider (probably) didn't crawl through a man's body for several days",2042,agree,agree,agree,0.780913352966,0.0742448717356,0.144830003381,1.17718591355e-05
ISIL video claims beheading of kidnapped journalist James Foley,524,unrelated,unrelated,unrelated,6.73559830133e-09,2.87140866639e-09,2.20041533794e-06,0.999997735023
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1807,unrelated,unrelated,unrelated,5.8641225209e-10,2.36268249409e-09,3.79725656785e-06,0.999996185303
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,1103,unrelated,unrelated,unrelated,3.51583260283e-08,1.52425144506e-07,1.5797230617e-06,0.999998211861
"No, a bird didn't poop on Vladimir Putin",1948,unrelated,unrelated,unrelated,4.75792575116e-07,1.1611367654e-06,6.93686115483e-06,0.999991416931
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1821,disagree,disagree,discuss,0.00461135292426,0.0800410062075,0.915316939354,3.07180125674e-05
ISIS Militants Allegedly Contracted Ebola,524,unrelated,unrelated,unrelated,9.56139700747e-09,4.64176563852e-09,5.39254642717e-06,0.999994635582
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,2314,agree,agree,agree,0.514748573303,0.0104883285239,0.4744168818,0.000346204149537
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,846,discuss,discuss,discuss,2.71146745945e-05,4.99419365951e-06,0.99996638298,1.50092228068e-06
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2328,unrelated,unrelated,unrelated,1.43201543779e-06,8.71728289553e-08,4.95984636473e-07,0.999997973442
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1106,discuss,discuss,discuss,5.32593658136e-05,2.8993586966e-05,0.999916911125,8.50746971537e-07
NASA Raises Doubts About Reports of Nicaraguan Meteorite,534,unrelated,unrelated,unrelated,1.40564992535e-07,5.362290878e-08,1.92896436602e-07,0.999999642372
Isis militants claim to have killed US journalist James Foley,1358,unrelated,unrelated,unrelated,1.7422986387e-09,1.78103682913e-08,1.60893520729e-07,0.999999761581
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",171,unrelated,unrelated,unrelated,3.42613901694e-07,7.58595177786e-08,0.00283189560287,0.997167646885
Cold Turkey,2009,unrelated,unrelated,unrelated,1.1690489373e-05,1.2388711923e-07,5.83415130677e-05,0.999929785728
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1376,agree,agree,agree,0.850644946098,0.00406373199075,0.0294593311846,0.115832015872
Macaulay Culkin Dead?,2523,unrelated,unrelated,unrelated,3.19092407608e-07,4.46815962007e-09,1.0681914091e-06,0.999998569489
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),2506,discuss,discuss,discuss,0.0080189993605,2.73021014436e-05,0.991952955723,7.03633304511e-07
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,205,unrelated,unrelated,unrelated,7.27503083908e-06,2.08386427403e-06,0.000391243229387,0.999599397182
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2067,agree,agree,agree,0.880552947521,6.20629070909e-05,0.119110748172,0.000274258549325
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1858,disagree,disagree,disagree,0.0917760506272,0.678536236286,0.229404121637,0.00028354479582
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,214,unrelated,unrelated,unrelated,1.90679452317e-06,1.30385799935e-07,1.9507417619e-06,0.999996066093
WHO says reports of suspected Ebola cases in Iraq are untrue,2434,unrelated,unrelated,unrelated,8.61019273657e-08,8.3179800825e-09,1.36966468745e-06,0.999998569489
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1888,unrelated,unrelated,unrelated,2.90595744445e-06,4.7189607244e-07,1.8823503467e-07,0.999996423721
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,730,unrelated,unrelated,unrelated,1.32859815949e-06,8.4583142268e-08,3.28279702444e-06,0.999995350838
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],614,discuss,discuss,discuss,0.0446919798851,0.0038891476579,0.951306343079,0.000112562069262
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2053,discuss,discuss,discuss,2.79706982838e-05,1.74060187419e-05,0.997788906097,0.00216572149657
Apple Watch battery will require nightly charging,1406,unrelated,unrelated,unrelated,9.84263124337e-08,3.85073173348e-09,5.99400323154e-07,0.999999284744
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,170,unrelated,unrelated,unrelated,5.43652021179e-08,2.58787533625e-08,4.94158200581e-07,0.999999403954
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",1183,unrelated,unrelated,unrelated,1.06143636458e-06,2.05207850712e-08,4.20929109168e-06,0.999994754791
James Foley remembered as 'brave and tireless' journalist,2042,unrelated,unrelated,unrelated,3.87333739127e-06,4.86767021357e-07,1.14301326448e-06,0.999994516373
Apple Watch launch has new timetable: Analyst,320,unrelated,unrelated,unrelated,3.40056054426e-08,8.47379624247e-08,3.03354590869e-06,0.999996900558
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2127,unrelated,unrelated,unrelated,9.19644605801e-07,2.42400624018e-08,8.29425232496e-07,0.999998211861
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1429,discuss,discuss,agree,0.943683862686,0.0206932444125,0.0133664375171,0.0222564265132
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2088,unrelated,unrelated,unrelated,1.64262115021e-08,5.81537271671e-08,6.25679422228e-06,0.999993681908
ISIL militant 'Jihadi John' named by media,2033,unrelated,unrelated,unrelated,1.08059360571e-07,3.56343292651e-08,8.05699255579e-06,0.999991774559
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1869,unrelated,unrelated,unrelated,1.61024136247e-08,1.58191522104e-08,2.56150178757e-06,0.999997377396
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,2328,unrelated,unrelated,unrelated,1.83049152724e-07,7.21382420465e-08,1.28007002331e-07,0.999999642372
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1400,unrelated,unrelated,unrelated,6.52070966112e-08,1.94581474489e-07,1.02654792045e-06,0.999998688698
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,1234,unrelated,unrelated,unrelated,4.71740968351e-05,8.15829753265e-06,8.72343152878e-05,0.99985742569
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1692,discuss,discuss,discuss,0.00012046968186,7.74613909016e-06,0.999868631363,3.11023995891e-06
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2509,discuss,discuss,discuss,3.93441086999e-06,1.48972873149e-07,0.999988436699,7.49256287236e-06
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",382,unrelated,unrelated,unrelated,1.13583107364e-08,3.87472987029e-09,1.64113018286e-07,0.999999761581
UPDATE: Internet report of Ebola outbreak in Purdon not true,1299,unrelated,unrelated,unrelated,4.05689917216e-08,2.84245804671e-09,5.62891280254e-08,0.999999880791
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2033,unrelated,unrelated,unrelated,1.39050868597e-07,1.26267224232e-07,2.24176710617e-06,0.999997496605
Christian Bale Exits Steve Jobs Movie (Exclusive),2343,discuss,discuss,discuss,0.193532094359,0.0985144451261,0.707849562168,0.00010387095972
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",34,unrelated,unrelated,unrelated,1.53503819433e-07,8.38600513475e-08,1.15199259199e-06,0.999998569489
Hunt for 'cruel' owner who abandoned dog at train station,144,unrelated,unrelated,unrelated,6.25298127943e-07,6.51137668228e-08,1.19458782137e-05,0.999987363815
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1336,unrelated,unrelated,unrelated,6.93998316592e-08,4.44623182716e-09,0.000154548644787,0.999845385551
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,2385,unrelated,unrelated,unrelated,1.74065732494e-07,3.57312472943e-08,3.55965454446e-07,0.999999403954
Fence-jumper got farther into White House,917,unrelated,unrelated,unrelated,8.27479382792e-08,2.36510899754e-08,1.28564167312e-07,0.999999761581
Pentagon: ISIS Got U.S. Weapons Package,1076,discuss,discuss,discuss,0.0293065942824,0.000149848099682,0.64756000042,0.322983592749
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1372,unrelated,unrelated,unrelated,6.82434730948e-08,9.5739034478e-09,8.49952414228e-07,0.999999046326
Report—Jose Canseco accidentally shot at his home tonight,1840,unrelated,unrelated,unrelated,3.21585624796e-09,1.52999335423e-09,2.54399054711e-07,0.999999761581
"Nun gives birth, intends to keep baby",1828,discuss,discuss,agree,0.997385203838,2.19610192289e-05,0.00259210634977,7.83276902894e-07
Mexico checks if 43 missing students in mass grave,537,discuss,discuss,discuss,2.17336546484e-05,1.8145334252e-05,0.999959945679,1.24630801679e-07
ISIS Reportedly Beheads American Photojournalist in Iraq,139,unrelated,unrelated,unrelated,2.6936581321e-07,1.03890585024e-07,4.35732872575e-05,0.999956011772
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1948,discuss,discuss,discuss,1.47867365285e-06,3.78318645744e-07,0.999968528748,2.96230409731e-05
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,139,unrelated,unrelated,unrelated,2.43083860596e-07,7.41443031416e-08,4.48271839559e-06,0.999995231628
"Spider burrowed into appendix scar, crawled through WA man's body",214,unrelated,unrelated,unrelated,1.42957219396e-07,1.22205090491e-08,1.09294802542e-07,0.999999761581
Isis militants claim to have killed US journalist James Foley,1574,unrelated,unrelated,unrelated,1.91398559224e-08,1.44749936482e-08,9.58086388891e-07,0.999999046326
