header
Media outlets identify 'Jihadi John',2202,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1120,unrelated
Paul Revere's 1795 time capsule unearthed,879,unrelated
Give a homeless man $100 and see what he does with it [Video],2118,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1890,agree
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2208,agree
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",621,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1403,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,403,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",1883,unrelated
AUSTRALIA: 600-POUND WOMAN GIVES BIRTH TO 40-POUND BABY,2118,unrelated
Son pays off his parents' mortgage in a heartwarming Christmas video,1439,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",781,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,737,unrelated
ISIL Beheads American Photojournalist in Iraq,1040,unrelated
High school student scores $72M playing the stock market,822,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1588,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1438,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1808,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,844,unrelated
Iraqi media: ISIS militants have contracted Ebola,737,unrelated
Isis claims it has US airdrop of weapons,104,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1319,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1013,discuss
Kim Jong-Un's Sister Takes Control in North Korea,2477,discuss
Staff Reporter,1384,agree
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",947,discuss
White House Fence Jumper Pushed Past Female Guard,1260,unrelated
Gateway Pundit,626,unrelated
Islamic State fighters training to fly captured jets — watchdog,295,unrelated
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",242,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,775,unrelated
This Is a Truly Horrifying Story About a Spider,1923,disagree
Video Purports To Show Beheading Of U.S. Journalist By Militants,1744,discuss
Canadian Soldier Shot At Ottawa War Memorial: Report,595,unrelated
Two blokes dared to eat 20-year-old burger for charity,2531,unrelated
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1815,unrelated
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",1167,discuss
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",51,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,1658,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1131,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,472,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,885,disagree
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1681,unrelated
Dog abandoned at Scotland train station with suitcase,1898,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2349,agree
Street Artist BANKSY Arrested? Again?,1301,discuss
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,305,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,2252,discuss
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,821,unrelated
Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,1521,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,482,discuss
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",1361,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1786,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2337,disagree
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",2130,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1634,unrelated
Former PGA Tour player: Tiger Woods suspended for drug test failure,1423,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1786,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1543,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),1680,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1747,agree
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1355,unrelated
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',2348,unrelated
Report: Christian Bale Will Play Steve Jobs,1839,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,626,unrelated
Report: British intelligence has identified Foley's killer,634,unrelated
Mexican investigators fear mass grave might hold 43 missing students,1849,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,1120,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,815,discuss
Michael Zehaf-Bibeau ID’d as Canadian Shooting Suspect in Ottawa,2246,agree
The baby from Teletubbies reveals herself,633,unrelated
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,775,discuss
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,387,unrelated
Islamic State Flying Three Jets in Syria,777,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,1893,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",1506,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,586,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,81,unrelated
Google to Buy Redwood City Offices for $585M,1197,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2261,discuss
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,234,unrelated
'Sex attacker' has penis cut off with a cleaver in India,2196,unrelated
Weatherman caught peeing live on camera,381,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1839,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",1569,unrelated
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1317,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1638,agree
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,1544,agree
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,527,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,345,unrelated
Apple Watch Developers Told to Limit Features to Save Battery Life,2275,discuss
"And finally: Apple Watch to launch 9 March with 100,000 apps",87,unrelated
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,40,unrelated
$YUM Serving Up #Marijuana & Fried Chicken,1814,disagree
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,2318,discuss
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",1637,unrelated
"Analyst: Apple Watch Edition Could Cost $5,000",1595,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2115,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1256,unrelated
Soldier shot near Canadian parliament building,950,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2234,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1347,unrelated
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,388,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2481,discuss
Was The Batmobile Stolen In Detroit?,1825,unrelated
Mystery man slaps shoppers around head for sneezing,1660,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1137,unrelated
North Korea Leader Kim Jong Un Is Still In Charge: Source,686,unrelated
Saudi cleric issues fatwa against building snowmen,2167,agree
REPORT: Alleged New Audio of Michael Brown Shooting,2287,discuss
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',240,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,1853,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,2415,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1968,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,2283,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1562,unrelated
"Meteorite makes big crater in Nicaragua, government says",1817,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,1224,unrelated
Soldier shot in Ottawa at War Memorial,503,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",574,unrelated
Mum Offers to Sell Twin Boy to Save Twin Girl,1562,agree
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",702,discuss
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,2405,discuss
Christian Bale Exits Steve Jobs Movie (Exclusive),729,agree
"Source: Pot in NYC may soon net just a ticket, not arrest",1802,discuss
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,691,unrelated
Homeland Security: No ISIL fighters on U.S. border,761,unrelated
I aborted my baby because it was a boy,1398,unrelated
Government fires employee who skipped work for 24 years,2287,unrelated
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",574,unrelated
Reports of missing Libyan planes raise 9/11 terror fears,1384,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,87,unrelated
7 Bosnian teens get pregnant on school trip,2124,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,1642,agree
Purdon Ebola Hoax: ‘Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus’ Article is Fake,241,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,77,unrelated
Kim Jong-Un's sister reportedly running N. Korea,2477,discuss
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,2167,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,1649,unrelated
Christian Bale Won't Play Steve Jobs After All,574,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1637,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,438,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2354,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,630,unrelated
Iraqi social-media rumors claim IS leader slain,539,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1308,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,1883,unrelated
ISIS Claims To Have Captured US Airdrop Weapons,2307,discuss
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1802,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2250,discuss
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",2443,unrelated
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,777,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1634,unrelated
ISIS Claims To Have Captured US Airdrop Weapons,1938,unrelated
"Yemen says U.S. man freed, sister says he’s dead",634,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",251,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,1832,unrelated
